YearStart,LocationAbbr,LocationDesc,Class,Topic,Question,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Total,Age_Years,Education,Sex,Income,Race_Ethnicity,GeoLocation,StratificationCategory1,Stratification1,US_State,Latitude,Longitude,Region
2020,IL,Illinois,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,25.3,25.3,23.4,27.4,"3,684",Total,,,,,,"    (40.485010283, -88.997710178)",Total,Total,True,40.485010283,-88.997710178,Midwest
2020,IN,Indiana,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,26.3,26.3,25.2,27.4,"8,450",Total,,,,,,"    (39.766910452, -86.149960194)",Total,Total,True,39.766910452,-86.149960194,Midwest
2020,IA,Iowa,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.6,23.6,22.6,24.6,"9,653",Total,,,,,,"    (42.469400913, -93.816490556)",Total,Total,True,42.469400913,-93.816490556,Midwest
2020,KS,Kansas,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,22.0,22.0,21.0,23.1,"10,513",Total,,,,,,"    (38.3477403, -98.200781227)",Total,Total,True,38.3477403,-98.200781227,Midwest
2020,KY,Kentucky,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,30.6,30.6,28.8,32.4,"3,930",Total,,,,,,"    (37.645970271, -84.774971048)",Total,Total,True,37.645970271,-84.774971048,South
2020,LA,Louisiana,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,29.0,29.0,27.3,30.8,"4,745",Total,,,,,,"    (31.312660644, -92.445680071)",Total,Total,True,31.312660644,-92.445680071,South
2020,ME,Maine,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,21.5,21.5,20.3,22.8,"10,988",Total,,,,,,"    (45.254228894001, -68.985031336)",Total,Total,True,45.254228894001,-68.985031336,Northeast
2020,MD,Maryland,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,21.0,21.0,20.0,22.0,"14,266",Total,,,,,,"    (39.290580964, -76.609260111)",Total,Total,True,39.290580964,-76.609260111,South
2020,MA,Massachusetts,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,19.9,19.9,18.6,21.2,"7,171",Total,,,,,,"    (42.27687047, -72.082690675)",Total,Total,True,42.27687047,-72.082690675,Northeast
2020,MI,Michigan,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,20.8,20.8,19.6,22.1,"7,258",Total,,,,,,"    (44.661319543001, -84.71439027)",Total,Total,True,44.661319543001,-84.71439027,Midwest
2020,MN,Minnesota,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,19.1,19.1,18.3,19.8,"15,822",Total,,,,,,"    (46.355648736, -94.794200503)",Total,Total,True,46.355648736,-94.794200503,Midwest
2020,MS,Mississippi,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,30.0,30.0,28.6,31.5,"6,472",Total,,,,,,"    (32.745510099, -89.538030825)",Total,Total,True,32.745510099,-89.538030825,South
2020,MO,Missouri,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,25.7,25.7,24.5,26.9,"9,195",Total,,,,,,"    (38.635790776, -92.566300053)",Total,Total,True,38.635790776,-92.566300053,Midwest
2020,MT,Montana,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,18.9,18.9,17.8,20.1,"6,305",Total,,,,,,"    (47.066528972, -109.424420645)",Total,Total,True,47.066528972,-109.424420645,West
2020,NE,Nebraska,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,21.5,21.5,20.6,22.5,"14,775",Total,,,,,,"    (41.641040988001, -99.365720623)",Total,Total,True,41.641040988001,-99.365720623,Midwest
2020,NV,Nevada,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,25.4,25.4,22.9,28.0,"2,478",Total,,,,,,"    (39.49324039, -117.071840564)",Total,Total,True,39.49324039,-117.071840564,West
2020,NH,New Hampshire,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,19.3,19.3,17.9,20.7,"6,429",Total,,,,,,"    (43.655950113, -71.50036092)",Total,Total,True,43.655950113,-71.50036092,Northeast
2020,NJ,New Jersey,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,21.0,21.0,20.0,22.0,"11,359",Total,,,,,,"    (40.130570048, -74.273691288)",Total,Total,True,40.130570048,-74.273691288,Northeast
2020,NM,New Mexico,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.0,23.0,21.4,24.7,"7,001",Total,,,,,,"    (34.520880952, -106.240580985)",Total,Total,True,34.520880952,-106.240580985,West
2020,NY,New York,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,25.6,25.6,24.6,26.6,"14,744",Total,,,,,,"    (42.827001032, -75.543970427)",Total,Total,True,42.827001032,-75.543970427,Northeast
2020,NC,North Carolina,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,22.7,22.7,21.3,24.1,"5,838",Total,,,,,,"    (35.466220975, -79.159250463)",Total,Total,True,35.466220975,-79.159250463,South
2020,ND,North Dakota,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,24.6,24.6,22.9,26.4,"4,465",Total,,,,,,"    (47.475319779, -100.118421049)",Total,Total,True,47.475319779,-100.118421049,Midwest
2020,OH,Ohio,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,24.5,24.5,23.6,25.5,"14,633",Total,,,,,,"    (40.060210141, -82.404260056)",Total,Total,True,40.060210141,-82.404260056,Midwest
2020,OK,Oklahoma,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,28.6,28.6,27.1,30.2,"5,037",Total,,,,,,"    (35.472031356, -97.521070214)",Total,Total,True,35.472031356,-97.521070214,South
2020,OR,Oregon,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,18.5,18.5,17.3,19.8,"5,414",Total,,,,,,"    (44.567449424, -120.155031326)",Total,Total,True,44.567449424,-120.155031326,West
2020,PA,Pennsylvania,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,24.5,24.5,22.9,26.1,"5,532",Total,,,,,,"    (40.793730152, -77.860700294)",Total,Total,True,40.793730152,-77.860700294,Northeast
2020,RI,Rhode Island,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,23.5,23.5,21.9,25.2,"5,366",Total,,,,,,"    (41.708280193, -71.522470314)",Total,Total,True,41.708280193,-71.522470314,Northeast
2020,SC,South Carolina,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,26.6,26.6,24.9,28.5,"4,006",Total,,,,,,"    (33.998821303, -81.045371207)",Total,Total,True,33.998821303,-81.045371207,South
2020,SD,South Dakota,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,22.4,22.4,20.3,24.6,"6,909",Total,,,,,,"    (44.353130053, -100.373530637)",Total,Total,True,44.353130053,-100.373530637,Midwest
2020,TN,Tennessee,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,24.5,24.5,22.9,26.3,"4,652",Total,,,,,,"    (35.68094058, -85.774490914)",Total,Total,True,35.68094058,-85.774490914,South
2020,TX,Texas,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,25.6,25.6,24.0,27.3,"11,000",Total,,,,,,"    (31.827240407, -99.426770206)",Total,Total,True,31.827240407,-99.426770206,South
2020,UT,Utah,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,15.9,15.9,15.1,16.8,"10,907",Total,,,,,,"    (39.360700171, -111.587130635)",Total,Total,True,39.360700171,-111.587130635,West
2020,VT,Vermont,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,18.2,18.2,16.9,19.6,"6,524",Total,,,,,,"    (43.625381239, -72.517640791)",Total,Total,True,43.625381239,-72.517640791,Northeast
2020,VA,Virginia,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,20.9,20.9,19.8,22.0,"9,531",Total,,,,,,"    (37.542680674, -78.457890463)",Total,Total,True,37.542680674,-78.457890463,South
2020,WA,Washington,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,17.8,17.8,17.0,18.7,"12,882",Total,,,,,,"    (47.522278629, -120.47001079)",Total,Total,True,47.522278629,-120.47001079,West
2020,WV,West Virginia,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,29.7,29.7,28.3,31.1,"5,868",Total,,,,,,"    (38.665510202, -80.712640135)",Total,Total,True,38.665510202,-80.712640135,South
2020,WI,Wisconsin,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,20.5,20.5,18.9,22.2,"5,096",Total,,,,,,"    (44.393191174, -89.816370742)",Total,Total,True,44.393191174,-89.816370742,Midwest
2020,WY,Wyoming,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,22.4,22.4,20.8,24.1,"4,795",Total,,,,,,"    (43.235541343, -108.109830353)",Total,Total,True,43.235541343,-108.109830353,West
2021,AL,Alabama,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,45.9,45.9,43.9,47.9,"4,177",Total,,,,,,"    (32.840571122, -86.631860762)",Total,Total,True,32.840571122,-86.631860762,South
2021,AK,Alaska,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,42.4,42.4,40.3,44.6,"4,843",Total,,,,,,"    (64.845079957001, -147.722059036)",Total,Total,True,64.845079957001,-147.722059036,West
2021,AZ,Arizona,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,41.6,41.6,40.2,43.0,"9,539",Total,,,,,,"    (34.86597028, -111.763811277)",Total,Total,True,34.86597028,-111.763811277,West
2021,AR,Arkansas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,46.4,46.4,44.2,48.6,"4,564",Total,,,,,,"    (34.748650124, -92.274490743)",Total,Total,True,34.748650124,-92.274490743,South
2021,CA,California,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,36.2,36.2,34.6,37.9,"6,086",Total,,,,,,"    (37.638640123, -120.999999538)",Total,Total,True,37.638640123,-120.999999538,West
2021,CO,Colorado,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,38.3,38.3,37.1,39.5,"9,140",Total,,,,,,"    (38.843840757, -106.133610921)",Total,Total,True,38.843840757,-106.133610921,West
2021,CT,Connecticut,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,36.0,36.0,34.4,37.6,"6,995",Total,,,,,,"    (41.56266102, -72.649840952)",Total,Total,True,41.56266102,-72.649840952,Northeast
2021,DE,Delaware,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,39.7,39.7,37.4,42.0,"3,146",Total,,,,,,"    (39.008830667, -75.577741168)",Total,Total,True,39.008830667,-75.577741168,South
2021,DC,District of Columbia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,33.2,33.2,30.7,35.8,"2,556",Total,,,,,,"    (38.890371385, -77.031961127)",Total,Total,True,38.890371385,-77.031961127,South
2021,FL,Florida,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,,,,,Total,,,,,,"    (28.932040377, -81.928960539)",Total,Total,True,28.932040377,-81.928960539,South
2021,GA,Georgia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,41.5,41.5,39.7,43.3,"6,717",Total,,,,,,"    (32.839681093, -83.627580346)",Total,Total,True,32.839681093,-83.627580346,South
2021,HI,Hawaii,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,42.6,42.6,40.9,44.2,"7,178",Total,,,,,,"    (21.304850435, -157.857749403)",Total,Total,True,21.304850435,-157.857749403,West
2021,ID,Idaho,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,41.8,41.8,40.2,43.3,"6,088",Total,,,,,,"    (43.682630005, -114.363730042)",Total,Total,True,43.682630005,-114.363730042,West
2021,IL,Illinois,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,39.2,39.2,36.9,41.5,"2,885",Total,,,,,,"    (40.485010283, -88.997710178)",Total,Total,True,40.485010283,-88.997710178,Midwest
2021,IN,Indiana,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,43.4,43.4,42.0,44.7,"8,350",Total,,,,,,"    (39.766910452, -86.149960194)",Total,Total,True,39.766910452,-86.149960194,Midwest
2021,IA,Iowa,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,41.5,41.5,40.2,42.9,"8,719",Total,,,,,,"    (42.469400913, -93.816490556)",Total,Total,True,42.469400913,-93.816490556,Midwest
2021,KS,Kansas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,43.7,43.7,42.7,44.7,"15,866",Total,,,,,,"    (38.3477403, -98.200781227)",Total,Total,True,38.3477403,-98.200781227,Midwest
2021,KY,Kentucky,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,45.0,45.0,43.1,46.9,"4,934",Total,,,,,,"    (37.645970271, -84.774971048)",Total,Total,True,37.645970271,-84.774971048,South
2021,LA,Louisiana,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,48.6,48.6,46.6,50.7,"4,299",Total,,,,,,"    (31.312660644, -92.445680071)",Total,Total,True,31.312660644,-92.445680071,South
2021,ME,Maine,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,35.0,35.0,33.7,36.4,"10,834",Total,,,,,,"    (45.254228894001, -68.985031336)",Total,Total,True,45.254228894001,-68.985031336,Northeast
2021,MD,Maryland,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,37.1,37.1,35.9,38.4,"13,312",Total,,,,,,"    (39.290580964, -76.609260111)",Total,Total,True,39.290580964,-76.609260111,South
2021,MA,Massachusetts,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,36.7,36.7,35.2,38.3,"7,008",Total,,,,,,"    (42.27687047, -72.082690675)",Total,Total,True,42.27687047,-72.082690675,Northeast
2021,MI,Michigan,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,39.9,39.9,38.5,41.3,"7,958",Total,,,,,,"    (44.661319543001, -84.71439027)",Total,Total,True,44.661319543001,-84.71439027,Midwest
2021,MN,Minnesota,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,36.4,36.4,35.4,37.4,"14,100",Total,,,,,,"    (46.355648736, -94.794200503)",Total,Total,True,46.355648736,-94.794200503,Midwest
2021,MS,Mississippi,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,46.9,46.9,44.9,49.0,"4,049",Total,,,,,,"    (32.745510099, -89.538030825)",Total,Total,True,32.745510099,-89.538030825,South
2021,MO,Missouri,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,43.4,43.4,42.0,44.8,"11,255",Total,,,,,,"    (38.635790776, -92.566300053)",Total,Total,True,38.635790776,-92.566300053,Midwest
2021,MT,Montana,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,40.0,40.0,38.4,41.6,"5,755",Total,,,,,,"    (47.066528972, -109.424420645)",Total,Total,True,47.066528972,-109.424420645,West
2021,NE,Nebraska,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,42.7,42.7,41.5,43.9,"13,622",Total,,,,,,"    (41.641040988001, -99.365720623)",Total,Total,True,41.641040988001,-99.365720623,Midwest
2021,NV,Nevada,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,42.1,42.1,39.3,45.0,"2,487",Total,,,,,,"    (39.49324039, -117.071840564)",Total,Total,True,39.49324039,-117.071840564,West
2021,NH,New Hampshire,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,36.1,36.1,34.3,38.0,"5,635",Total,,,,,,"    (43.655950113, -71.50036092)",Total,Total,True,43.655950113,-71.50036092,Northeast
2021,NJ,New Jersey,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,35.7,35.7,34.2,37.3,"6,549",Total,,,,,,"    (40.130570048, -74.273691288)",Total,Total,True,40.130570048,-74.273691288,Northeast
2021,NM,New Mexico,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,41.2,41.2,39.5,43.0,"5,868",Total,,,,,,"    (34.520880952, -106.240580985)",Total,Total,True,34.520880952,-106.240580985,West
2021,NY,New York,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,36.5,36.5,35.6,37.5,"32,484",Total,,,,,,"    (42.827001032, -75.543970427)",Total,Total,True,42.827001032,-75.543970427,Northeast
2021,NC,North Carolina,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,40.4,40.4,38.6,42.2,"4,601",Total,,,,,,"    (35.466220975, -79.159250463)",Total,Total,True,35.466220975,-79.159250463,South
2021,ND,North Dakota,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,44.0,44.0,42.3,45.8,"5,375",Total,,,,,,"    (47.475319779, -100.118421049)",Total,Total,True,47.475319779,-100.118421049,Midwest
2021,OH,Ohio,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,43.0,43.0,41.8,44.3,"12,424",Total,,,,,,"    (40.060210141, -82.404260056)",Total,Total,True,40.060210141,-82.404260056,Midwest
2021,OK,Oklahoma,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,48.7,48.7,46.8,50.6,"4,498",Total,,,,,,"    (35.472031356, -97.521070214)",Total,Total,True,35.472031356,-97.521070214,South
2021,OR,Oregon,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,37.7,37.7,36.1,39.4,"4,859",Total,,,,,,"    (44.567449424, -120.155031326)",Total,Total,True,44.567449424,-120.155031326,West
2021,PA,Pennsylvania,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,39.4,39.4,37.7,41.1,"5,707",Total,,,,,,"    (40.793730152, -77.860700294)",Total,Total,True,40.793730152,-77.860700294,Northeast
2021,RI,Rhode Island,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,35.5,35.5,33.7,37.4,"4,786",Total,,,,,,"    (41.708280193, -71.522470314)",Total,Total,True,41.708280193,-71.522470314,Northeast
2021,SC,South Carolina,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,42.5,42.5,40.9,44.1,"8,139",Total,,,,,,"    (33.998821303, -81.045371207)",Total,Total,True,33.998821303,-81.045371207,South
2021,SD,South Dakota,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,43.4,43.4,40.6,46.3,"6,716",Total,,,,,,"    (44.353130053, -100.373530637)",Total,Total,True,44.353130053,-100.373530637,Midwest
2021,TN,Tennessee,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,46.1,46.1,44.1,48.1,"4,152",Total,,,,,,"    (35.68094058, -85.774490914)",Total,Total,True,35.68094058,-85.774490914,South
2021,TX,Texas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,40.9,40.9,39.1,42.6,"9,290",Total,,,,,,"    (31.827240407, -99.426770206)",Total,Total,True,31.827240407,-99.426770206,South
2021,UT,Utah,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,37.7,37.7,36.5,39.0,"9,485",Total,,,,,,"    (39.360700171, -111.587130635)",Total,Total,True,39.360700171,-111.587130635,West
2021,VT,Vermont,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,34.4,34.4,32.5,36.3,"5,778",Total,,,,,,"    (43.625381239, -72.517640791)",Total,Total,True,43.625381239,-72.517640791,Northeast
2021,VA,Virginia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,39.6,39.6,38.2,41.1,"8,534",Total,,,,,,"    (37.542680674, -78.457890463)",Total,Total,True,37.542680674,-78.457890463,South
2021,WA,Washington,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,36.1,36.1,35.0,37.3,"11,817",Total,,,,,,"    (47.522278629, -120.47001079)",Total,Total,True,47.522278629,-120.47001079,West
2021,WV,West Virginia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,46.0,46.0,44.5,47.5,"6,197",Total,,,,,,"    (38.665510202, -80.712640135)",Total,Total,True,38.665510202,-80.712640135,South
2021,WI,Wisconsin,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,38.8,38.8,37.0,40.7,"5,622",Total,,,,,,"    (44.393191174, -89.816370742)",Total,Total,True,44.393191174,-89.816370742,Midwest
2021,WY,Wyoming,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,43.3,43.3,41.1,45.6,"3,925",Total,,,,,,"    (43.235541343, -108.109830353)",Total,Total,True,43.235541343,-108.109830353,West
2021,AL,Alabama,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,20.6,20.6,18.9,22.4,"4,116",Total,,,,,,"    (32.840571122, -86.631860762)",Total,Total,True,32.840571122,-86.631860762,South
2021,AK,Alaska,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,18.7,18.7,17.1,20.6,"4,683",Total,,,,,,"    (64.845079957001, -147.722059036)",Total,Total,True,64.845079957001,-147.722059036,West
2021,AZ,Arizona,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,21.7,21.7,20.5,22.9,"9,312",Total,,,,,,"    (34.86597028, -111.763811277)",Total,Total,True,34.86597028,-111.763811277,West
2021,AR,Arkansas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,21.1,21.1,19.3,23.1,"4,400",Total,,,,,,"    (34.748650124, -92.274490743)",Total,Total,True,34.748650124,-92.274490743,South
2021,CA,California,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,22.5,22.5,21.1,24.0,"5,982",Total,,,,,,"    (37.638640123, -120.999999538)",Total,Total,True,37.638640123,-120.999999538,West
2021,CO,Colorado,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,18.8,18.8,17.8,19.8,"8,903",Total,,,,,,"    (38.843840757, -106.133610921)",Total,Total,True,38.843840757,-106.133610921,West
2021,CT,Connecticut,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,20.5,20.5,19.1,22.1,"6,740",Total,,,,,,"    (41.56266102, -72.649840952)",Total,Total,True,41.56266102,-72.649840952,Northeast
2021,DE,Delaware,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,20.5,20.5,18.6,22.6,"3,034",Total,,,,,,"    (39.008830667, -75.577741168)",Total,Total,True,39.008830667,-75.577741168,South
2021,DC,District of Columbia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,17.0,17.0,14.9,19.3,"2,466",Total,,,,,,"    (38.890371385, -77.031961127)",Total,Total,True,38.890371385,-77.031961127,South
2021,FL,Florida,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,Total,,,,,,"    (28.932040377, -81.928960539)",Total,Total,True,28.932040377,-81.928960539,South
2021,GA,Georgia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,19.7,19.7,18.3,21.3,"6,475",Total,,,,,,"    (32.839681093, -83.627580346)",Total,Total,True,32.839681093,-83.627580346,South
2021,HI,Hawaii,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,21.9,21.9,20.6,23.4,"7,073",Total,,,,,,"    (21.304850435, -157.857749403)",Total,Total,True,21.304850435,-157.857749403,West
2021,ID,Idaho,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,16.2,16.2,15.0,17.4,"5,952",Total,,,,,,"    (43.682630005, -114.363730042)",Total,Total,True,43.682630005,-114.363730042,West
2021,IL,Illinois,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,16.6,16.6,14.8,18.6,"2,779",Total,,,,,,"    (40.485010283, -88.997710178)",Total,Total,True,40.485010283,-88.997710178,Midwest
2021,IN,Indiana,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,21.3,21.3,20.2,22.5,"8,066",Total,,,,,,"    (39.766910452, -86.149960194)",Total,Total,True,39.766910452,-86.149960194,Midwest
2021,IA,Iowa,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,23.0,23.0,21.8,24.2,"8,550",Total,,,,,,"    (42.469400913, -93.816490556)",Total,Total,True,42.469400913,-93.816490556,Midwest
2021,KS,Kansas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,19.7,19.7,18.9,20.5,"15,526",Total,,,,,,"    (38.3477403, -98.200781227)",Total,Total,True,38.3477403,-98.200781227,Midwest
2021,KY,Kentucky,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,19.8,19.8,18.3,21.4,"4,805",Total,,,,,,"    (37.645970271, -84.774971048)",Total,Total,True,37.645970271,-84.774971048,South
2021,LA,Louisiana,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,25.7,25.7,23.9,27.5,"4,208",Total,,,,,,"    (31.312660644, -92.445680071)",Total,Total,True,31.312660644,-92.445680071,South
2021,ME,Maine,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,13.1,13.1,12.2,14.1,"10,560",Total,,,,,,"    (45.254228894001, -68.985031336)",Total,Total,True,45.254228894001,-68.985031336,Northeast
